"INTERNATIONAL STUDENTS BY PLACE OF ORIGIN AND ACADEMIC LEVEL, 2000/01 - 2023/24","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38","...39","...40","...41","...42","...43","...44","...45","...46","...47","...48","...49","...50","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","...64","...65","...66","...67","...68","...69","...70","...71","...72","...73","...74","...75","...76","...77","...78","...79","...80","...81","...82","...83","...84","...85","...86","...87","...88","...89","...90","...91","...92","...93","...94","...95","...96","...97","...98","...99","...100","...101","...102","...103","...104","...105","...106","...107","...108","...109","...110","...111","...112","...113","...114","...115"
NA,NA,"2000/01",NA,NA,NA,"2001/02",NA,NA,NA,"2002/03",NA,NA,NA,"2003/04",NA,NA,NA,"2004/05",NA,NA,NA,"2005/06",NA,NA,NA,"2006/07",NA,NA,NA,NA,"2007/08",NA,NA,NA,NA,"2008/09",NA,NA,NA,NA,"2009/10",NA,NA,NA,NA,"2010/11",NA,NA,NA,NA,"2011/12",NA,NA,NA,NA,"2012/13",NA,NA,NA,NA,"2013/14",NA,NA,NA,NA,"2014/15",NA,NA,NA,NA,"2015/16",NA,NA,NA,NA,"2016/17",NA,NA,NA,NA,"2017/18",NA,NA,NA,NA,"2018/19",NA,NA,NA,NA,"2019/20",NA,NA,NA,NA,"2020/21",NA,NA,NA,NA,"2021/22",NA,NA,NA,NA,"2022/23",NA,NA,NA,NA,"2023/24",NA,NA,NA
"Place of Origin",NA,"Under-graduate","Graduate","Other",NA,"Under-graduate","Graduate","Other",NA,"Under-graduate","Graduate","Other",NA,"Under-graduate","Graduate","Other",NA,"Under-graduate","Graduate","Other",NA,"Under-graduate","Graduate","Other",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT",NA,"Under-graduate","Graduate","Non-Degree","OPT"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guatemala",NA,"783","224","43",NA,"779","235","44",NA,"772","234","38",NA,"766","238","26",NA,"743","235","59",NA,"713","220","73",NA,"715","228","21","50",NA,"705","225","19","70",NA,"731","233","59","71",NA,"627","241","51","73",NA,"650","245","75","72",NA,"690","230","57","71",NA,"712","256","56","89",NA,"822","273","57","100",NA,"787","246","52","120",NA,"826","249","43","127",NA,"786","255","40","136",NA,"786","251","31","138",NA,"765","244","34","149",NA,"770","235","38","152",NA,"695","257","16","134",NA,"718","296","36","178",NA,"732","309","45","203",NA,"804","302","34","212"
"Honduras",NA,"786","150","38",NA,"748","200","59",NA,"757","198","31",NA,"861","201","27",NA,"873","213","54",NA,"766","213","63",NA,"828","187","28","54",NA,"753","221","36","58",NA,"897","214","61","54",NA,"865","310","79","83",NA,"968","240","51","90",NA,"992","261","73","81",NA,"1043","273","78","119",NA,"1265","263","75","153",NA,"1285","266","70","139",NA,"1465","294","76","150",NA,"1452","332","98","164",NA,"1477","354","87","186",NA,"1480","389","74","248",NA,"1426","404","85","246",NA,"1294","411","41","275",NA,"1323","501","65","297",NA,"1301","535","81","310",NA,"1507","561","98","366"
"Mexico",NA,"6075","3853","742",NA,"7345","4389","784",NA,"7737","4328","737",NA,"8303","4225","801",NA,"8200","3961","902",NA,"8211","4154","1566",NA,"7985","4311","848","682",NA,"8606","4540","884","807",NA,"8934","4148","1044","724",NA,"7715","3911","1044","780",NA,"8163","3908","903","739",NA,"7564","4188","1096","1045",NA,"7956","4237","928","1078",NA,"8311","4182","1080","1206",NA,"8210","3994","3550","1298",NA,"9640","4169","1405","1519",NA,"9395","4107","1867","1466",NA,"8802","3839","1137","1690",NA,"8549","3760","1204","1716",NA,"7993","3817","813","1725",NA,"7303","3788","358","1537",NA,"7738","4412","651","1699",NA,"7254","4566","845","1876",NA,"8133","4466","798","2077"
"Nicaragua",NA,"472","112","27",NA,"481","97","30",NA,"351","102","27",NA,"360","102","11",NA,"549","90","34",NA,"280","88","42",NA,"275","89","23","22",NA,"236","108","24","21",NA,"299","92","31","26",NA,"223","106","31","23",NA,"259","108","30","37",NA,"234","83","21","25",NA,"273","106","26","29",NA,"278","103","23","33",NA,"275","84","19","40",NA,"250","96","22","27",NA,"228","111","24","35",NA,"235","99","29","46",NA,"254","96","33","60",NA,"311","106","25","47",NA,"304","110","6","58",NA,"328","136","17","72",NA,"373","128","24","73",NA,"379","128","14","97"
"Panama",NA,"857","299","61",NA,"857","274","77",NA,"833","252","48",NA,"695","232","31",NA,"711","245","52",NA,"684","227","112",NA,"650","204","27","92",NA,"751","275","20","84",NA,"729","273","44","87",NA,"719","235","43","85",NA,"777","259","59","78",NA,"790","237","38","57",NA,"871","254","48","61",NA,"1004","265","67","92",NA,"1008","246","47","83",NA,"1052","250","121","114",NA,"1092","226","121","149",NA,"1132","226","245","146",NA,"1201","241","220","183",NA,"1149","240","89","230",NA,"1101","234","106","218",NA,"1294","299","88","229",NA,"1326","309","103","349",NA,"1369","315","92","352"
"Mexico and Central America, Unspecified",NA,"0","0","0",NA,"0","1","1",NA,"0","0","0",NA,"0","1","0",NA,"0","0","0",NA,"0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South America",NA,"17157","11765","3525",NA,"19059","13035","3561",NA,"18892","13586","2721",NA,"19828","12666","2294",NA,"17522","12498","2942",NA,"15797","11910","3498",NA,"15301","11655","1832","2194",NA,"14846","11706","2064","2316",NA,"15649","12165","2811","2336",NA,"14400","12400","2835","2929",NA,"14504","11882","2944","2834",NA,"15028","11450","3228","2896",NA,"15393","11481","4593","3225",NA,"17382","11684","6697","3400",NA,"20481","12956","14069","3685",NA,"21397","13446","9460","4580",NA,"21085","13035","3802","5224",NA,"22353","12958","3630","5688",NA,"22139","13744","3619","6397",NA,"21910","13344","3455","6540",NA,"19626","12393","2070","6362",NA,"20084","14531","2654","6386",NA,"21025","15387","2758","7305",NA,"21992","15673","2846","8198"
"Argentina",NA,"1237","1654","281",NA,"1381","1797","266",NA,"1401","1963","280",NA,"1504","1927","213",NA,"1245","1807","311",NA,"1083","1665","284",NA,"939","1513","110","251",NA,"820","1386","87","242",NA,"717","1277","120","266",NA,"587","1192","130","256",NA,"613","1085","137","270",NA,"611","939","133","205",NA,"610","909","111","217",NA,"632","913","134","223",NA,"722","974","140","217",NA,"809","961","151","280",NA,"866","911","146","296",NA,"923","882","170","308",NA,"1043","896","145","323",NA,"1057","891","153","327",NA,"1020","803","63","298",NA,"1218","987","141","372",NA,"1304","1062","161","452",NA,"1432","1014","172","483"
"Bolivia",NA,"650","209","39",NA,"648","252","53",NA,"685","316","50",NA,"853","124","27",NA,"668","268","72",NA,"640","266","89",NA,"653","246","44","50",NA,"596","251","41","76",NA,"659","278","42","88",NA,"619","270","51","99",NA,"569","262","59","87",NA,"612","258","66","89",NA,"626","220","55","123",NA,"697","199","48","124",NA,"746","199","61","110",NA,"760","212","48","122",NA,"795","195","67","150",NA,"756","192","53","152",NA,"741","223","67","164",NA,"775","209","49","166",NA,"719","210","37","158",NA,"794","250","57","184",NA,"765","275","65","227",NA,"754","288","50","265"
"Brazil",NA,"4994","3097","755",NA,"4921","3271","781",NA,"4469","3255","664",NA,"4243","3018","538",NA,"3755","2814","675",NA,"3582","2599","828",NA,"3520","2653","475","478",NA,"3712","2804","519","543",NA,"4201","3019","988","559",NA,"4083","3121","882","700",NA,"4061","3054","873","789",NA,"4215","2949","1047","818",NA,"4683","2994","2336","855",NA,"5097","3118","4222","849",NA,"6874","4110","11581","1110",NA,"6990","4308","6751","1321",NA,"6310","3977","1114","1688",NA,"7359","4208","1304","1749",NA,"7768","4732","1515","2044",NA,"8372","4811","1379","2109",NA,"7273","4159","519","2049",NA,"7345","4752","628","2172",NA,"7860","4908","693","2564",NA,"8213","5031","865","2768"
"Chile",NA,"529","824","200",NA,"569","901","185",NA,"549","1004","169",NA,"589","889","134",NA,"449","905","205",NA,"489","880","181",NA,"437","888","135","110",NA,"482","923","149","131",NA,"521","1058","259","115",NA,"481","1162","267","145",NA,"464","1355","211","134",NA,"420","1377","234","172",NA,"475","1395","262","217",NA,"545","1446","244","197",NA,"572","1458","276","207",NA,"669","1397","289","275",NA,"675","1298","290","260",NA,"712","1257","242","317",NA,"689","1410","268","332",NA,"682","1231","238","332",NA,"675","1145","66","341",NA,"794","1399","163","394",NA,"838","1446","231","492",NA,"919","1446","161","587"
"Colombia",NA,"3546","2190","1029",NA,"4399","2789","880",NA,"4397","2784","590",NA,"4342","2686","505",NA,"3911","2727","696",NA,"3217","2746","872",NA,"3031","2796","450","473",NA,"2834","2787","576","465",NA,"2973","2993","628","419",NA,"2562","3113","631","614",NA,"2402","2940","585","529",NA,"2389","2768","570","568",NA,"2437","2772","688","646",NA,"2712","2835","778","758",NA,"2932","2813","751","673",NA,"3165","3017","720","913",NA,"3250","3028","719","985",NA,"3273","2875","636","1192",NA,"3190","2948","661","1261",NA,"3031","2877","607","1272",NA,"2660","2847","326","1274",NA,"2827","3514","514","1222",NA,"3175","3844","657","1420",NA,"3531","4017","816","1756"
"Ecuador",NA,"1357","505","166",NA,"1564","600","201",NA,"1617","628","153",NA,"1631","582","132",NA,"1428","591","158",NA,"1354","596","223",NA,"1380","561","122","148",NA,"1277","606","109","160",NA,"1348","596","131","193",NA,"1248","642","142","200",NA,"1245","577","156","172",NA,"1252","590","141","177",NA,"1238","614","240","207",NA,"1391","701","274","212",NA,"1516","842","225","214",NA,"1599","838","194","258",NA,"1605","874","222","331",NA,"1643","840","185","382",NA,"1471","845","165","411",NA,"1408","828","176","440",NA,"1232","758","82","443",NA,"1284","874","179","444",NA,"1451","935","220","484",NA,"1544","925","214","573"
"Falkland Islands/Islas Malvinas",NA,"4","0","0",NA,"1","0","0",NA,"0","0","0",NA,"0","0","0",NA,"0","0","0",NA,"0","0","1",NA,"32","1","0","0",NA,"6","0","0","1",NA,"11","12","0","10",NA,"0","0","1","0",NA,"0","0","0","0",NA,"-","-","-","-",NA,"0","2","4","1",NA,"0","0","0","1",NA,"0","0","0","3",NA,"1","0","0","1",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","1","0","0",NA,"0","0","0","0",NA,"0","1","1","0"
"French Guiana",NA,"5","0","0",NA,"6","0","0",NA,"4","0","0",NA,"0","1","0",NA,"3","0","0",NA,"2","1","0",NA,"2","0","0","0",NA,"8","0","0","0",NA,"3","1","0","0",NA,"0","1","0","1",NA,"14","6","2","6",NA,"1","0","0","0",NA,"4","0","0","0",NA,"2","0","0","0",NA,"8","1","2","0",NA,"0","0","7","0",NA,"0","0","1","0",NA,"2","0","1","0",NA,"2","2","1","2",NA,"5","0","2","0",NA,"3","0","0","1",NA,"2","1","0","0",NA,"3","0","10","0",NA,"0","1","0","0"
"Guyana",NA,"313","76","20",NA,"249","101","8",NA,"385","108","10",NA,"393","103","7",NA,"338","87","16",NA,"229","99","21",NA,"214","103","5","21",NA,"176","98","3","23",NA,"153","103","6","18",NA,"144","112","13","27",NA,"152","89","9","22",NA,"130","66","3","25",NA,"119","61","4","22",NA,"145","81","2","18",NA,"149","66","1","14",NA,"159","61","2","24",NA,"163","60","4","23",NA,"198","78","6","14",NA,"205","71","2","33",NA,"195","69","5","32",NA,"210","96","25","27",NA,"168","116","2","40",NA,"190","137","6","47",NA,"200","127","5","33"
"Paraguay",NA,"246","81","43",NA,"252","85","38",NA,"273","117","28",NA,"233","87","23",NA,"202","74","29",NA,"196","90","35",NA,"207","93","21","19",NA,"263","76","20","18",NA,"246","90","27","17",NA,"212","79","19","30",NA,"199","66","23","34",NA,"226","84","10","22",NA,"261","95","15","24",NA,"334","94","12","52",NA,"339","91","47","28",NA,"376","112","31","45",NA,"410","109","20","48",NA,"392","130","27","41",NA,"388","144","42","45",NA,"383","121","39","66",NA,"332","124","277","71",NA,"359","134","164","57",NA,"348","158","156","70",NA,"350","178","39","75"
"Peru",NA,"1390","1041","230",NA,"1664","1256","269",NA,"1808","1337","231",NA,"2206","1349","216",NA,"1961","1396","274",NA,"1828","1335","356",NA,"1950","1339","156","256",NA,"1859","1340","190","283",NA,"1798","1306","205","289",NA,"1496","1245","185","353",NA,"1275","1130","221","313",NA,"1180","1043","201","278",NA,"1083","1010","175","271",NA,"1226","954","158","269",NA,"1291","991","204","277",NA,"1381","1069","499","307",NA,"1517","1078","213","392",NA,"1556","1100","186","393",NA,"1603","1142","177","487",NA,"1660","1137","225","525",NA,"1672","1107","232","545",NA,"1911","1380","443","601",NA,"2456","1651","315","748",NA,"2504","1811","269","921"
"Suriname",NA,"89","30","1",NA,"73","24","4",NA,"65","31","1",NA,"81","44","1",NA,"58","30","4",NA,"77","30","10",NA,"67","28","0","6",NA,"57","24","1","6",NA,"66","22","0","5",NA,"64","22","5","10",NA,"69","14","4","7",NA,"68","11","1","12",NA,"69","12","0","7",NA,"63","19","1","8",NA,"58","15","1","8",NA,"60","16","0","8",NA,"51","20","2","10",NA,"46","20","3","11",NA,"39","17","3","15",NA,"32","15","1","9",NA,"30","14","2","9",NA,"20","10","1","6",NA,"18","16","2","7",NA,"23","16","0","7"
"Uruguay",NA,"140","237","20",NA,"207","230","31",NA,"204","259","31",NA,"216","279","37",NA,"208","277","41",NA,"201","264","44",NA,"178","247","18","33",NA,"177","237","14","30",NA,"148","257","17","25",NA,"124","204","29","33",NA,"145","184","20","40",NA,"120","181","30","29",NA,"122","166","38","39",NA,"109","171","35","38",NA,"124","178","27","55",NA,"155","171","30","54",NA,"169","190","30","44",NA,"171","189","27","57",NA,"167","178","22","40",NA,"160","180","49","64",NA,"159","166","2","68",NA,"159","179","25","51",NA,"146","186","12","54",NA,"157","188","15","60"
"Venezuela",NA,"2655","1821","741",NA,"3053","1728","845",NA,"3035","1784","514",NA,"3537","1577","461",NA,"3296","1522","461",NA,"2899","1339","554",NA,"2691","1187","296","349",NA,"2579","1174","355","338",NA,"2805","1153","388","332",NA,"2780","1237","480","461",NA,"3296","1120","644","431",NA,"3804","1184","792","501",NA,"3666","1231","665","596",NA,"4429","1153","789","651",NA,"5150","1218","753","769",NA,"5273","1284","738","972",NA,"5274","1295","974","997",NA,"5322","1187","790","1072",NA,"4833","1136","551","1240",NA,"4150","975","532","1198",NA,"3641","964","439","1078",NA,"3203","934","337","843",NA,"2471","769","230","740",NA,"2365","630","239","670"
"South America, Unspecified",NA,"2","0","0",NA,"72","1","0",NA,"0","0","0",NA,"0","0","0",NA,"0","0","0",NA,"0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIDDLE EAST & NORTH AFRICA",NA,"16053","9873","2547",NA,"16333","11021","2290",NA,"14090","10559","1505",NA,"11946","9844","1310",NA,"10047","9465","1544",NA,"9361","9652","2254",NA,"10336","9921","4163","1280",NA,"12832","11311","2966","1280",NA,"15550","12687","3839","1293",NA,"16791","14706","5609","1632",NA,"19439","17057","9579","1888",NA,"23976","19790","15996","2358",NA,"32088","24663","17245","3053",NA,"41470","27793","19993","3362",NA,"47919","30570","20432","4386",NA,"53638","32201","17256","5132",NA,"53151","31343","9219","6301",NA,"48543","29715","6591","6526",NA,"41339","26927","5938","6922",NA,"34796","24876","5719","6934",NA,"27079","22261","2146","6078",NA,"21729","22162","2980","6233",NA,"20125","23208","2482","6480",NA,"18876","24188","2755","6473"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIDDLE EAST",NA,"13867","7621","2168",NA,"13941","8580","1906",NA,"11871","8237","1260",NA,"10002","7824","1066",NA,"8510","7648","1290",NA,"7845","7993","1968",NA,"9048","8269","3978","1026",NA,"11477","9546","2673","1059",NA,"14044","10860","3158","1078",NA,"15200","12302","4929","1366",NA,"17800","14358","8798","1587",NA,"22262","17084","15366","1952",NA,"30032","21828","16721","2589",NA,"39186","25000","19294","2892",NA,"45422","27749","19665","3779",NA,"50785","29147","16632","4362",NA,"50009","28240","8760","5461",NA,"45534","26819","6173","5581",NA,"38518","24170","5563","5914",NA,"32055","22145","5319","5824",NA,"24733","19513","2020","5016",NA,"19374","19218","2584","5138",NA,"17477","20089","2062","5386",NA,"16182","21060","2288","5252"
"Bahrain",NA,"437","86","39",NA,"453","121","26",NA,"347","88","17",NA,"348","90","6",NA,"269","94","14",NA,"242","101","30",NA,"280","85","13","14",NA,"264","104","12","14",NA,"304","85","21","21",NA,"305","78","14","18",NA,"291","76","21","21",NA,"306","76","24","32",NA,"329","75","22","33",NA,"328","89","17","33",NA,"327","97","18","32",NA,"342","86","16","25",NA,"311","98","28","38",NA,"314","89","11","37",NA,"303","72","14","33",NA,"279","78","10","39",NA,"224","91","11","36",NA,"231","99","15","42",NA,"202","123","5","41",NA,"191","98","3","43"
"Iran",NA,"711","1023","110",NA,"796","1295","124",NA,"791","1363","103",NA,"785","1429","107",NA,"652","1475","124",NA,"641","1628","151",NA,"643","1866","90","196",NA,"561","2189","135","175",NA,"572","2639","121","201",NA,"542","3773","155","261",NA,"429","4696","168","333",NA,"456","5747","184","595",NA,"549","7157","238","800",NA,"622","8254","207","1111",NA,"757","8953","203","1425",NA,"842","9534","269","1624",NA,"971","9578","227","1867",NA,"808","9695","146","2134",NA,"726","9017","130","2269",NA,"612","8518","108","2213",NA,"494","7225","84","1811",NA,"400","7025","63","1807",NA,"444","8405","88","1875",NA,"517","10129","104","1680"
"Iraq",NA,"99","50","6",NA,"84","55","8",NA,"67","57","3",NA,"74","40","6",NA,"66","57","19",NA,"73","96","21",NA,"109","130","19","4",NA,"87","171","35","14",NA,"130","189","27","13",NA,"138","200","85","0",NA,"190","268","131","27",NA,"162","458","178","11",NA,"220","665","172","17",NA,"212","941","302","36",NA,"240","1176","263","48",NA,"264","1461","132","44",NA,"229","1343","69","57",NA,"230","1114","39","55",NA,"234","904","42","57",NA,"205","682","14","64",NA,"186","492","22","71",NA,"144","367","13","73",NA,"157","284","22","81",NA,"150","248","8","70"
"Israel",NA,"1724","1492","185",NA,"1580","1666","212",NA,"1578","1697","246",NA,"1530","1711","233",NA,"1383","1653","287",NA,"1355","1721","343",NA,"1183","1673","120","293",NA,"1031","1511","149","313",NA,"1055","1593","146","266",NA,"893","1446","169","270",NA,"789","1452","133","327",NA,"760","1322","140","268",NA,"700","1291","148","291",NA,"650","1329","157","321",NA,"641","1278","154","297",NA,"663","1190","160","330",NA,"686","1188","169","350",NA,"698","1119","147","363",NA,"702","1091","182","417",NA,"662","985","198","381",NA,"641","834","35","334",NA,"695","896","133","303",NA,"692","857","128","342",NA,"782","888","122","375"
"Jordan",NA,"1055","1021","111",NA,"1068","1211","138",NA,"897","1187","89",NA,"671","1100","82",NA,"568","1079","107",NA,"505","1111","117",NA,"434","1103","88","101",NA,"493","1084","109","113",NA,"678","1263","147","137",NA,"506","1215","139","135",NA,"588","1147","126","141",NA,"590","1150","130","192",NA,"671","1111","138","189",NA,"739","1054","140","215",NA,"836","1013","144","222",NA,"908","1022","162","238",NA,"914","1000","131","267",NA,"988","1050","115","267",NA,"957","1018","122","338",NA,"947","1026","122","346",NA,"887","1035","64","352",NA,"835","1151","97","343",NA,"889","1244","75","400",NA,"855","1280","64","444"
"Kuwait",NA,"2324","497","224",NA,"2239","565","163",NA,"1692","419","101",NA,"1350","383","113",NA,"1197","398","125",NA,"1171","413","119",NA,"1050","421","127","35",NA,"1215","447","121","40",NA,"1367","478","130","56",NA,"1511","514","353","64",NA,"1848","501","566","83",NA,"2468","583","584","87",NA,"3094","595","1315","111",NA,"4553","605","2038","92",NA,"5835","858","2180","161",NA,"6810","803","2000","159",NA,"7203","875","1389","358",NA,"7871","908","1175","236",NA,"7480","864","677","174",NA,"6843","798","551","183",NA,"5626","804","223","193",NA,"4037","956","705","225",NA,"3616","1004","550","257",NA,"3482","864","515","241"
"Lebanon",NA,"1084","775","146",NA,"1358","947","129",NA,"1253","984","127",NA,"1070","984","125",NA,"889","1019","132",NA,"719","1087","144",NA,"618","974","55","205",NA,"597","970","78","162",NA,"666","940","64","153",NA,"528","852","38","190",NA,"439","783","77","163",NA,"344","744","69","193",NA,"334","698","55","179",NA,"397","716","69","185",NA,"436","705","63","212",NA,"497","709","61","219",NA,"493","703","66","294",NA,"535","733","51","314",NA,"516","770","62","324",NA,"495","798","61","355",NA,"499","843","30","328",NA,"505","1006","73","374",NA,"513","1098","52","434",NA,"512","921","49","505"
"Oman",NA,"466","174","61",NA,"414","174","36",NA,"376","145","19",NA,"317","115","13",NA,"220","105","29",NA,"203","111","23",NA,"139","79","23","13",NA,"153","152","37","19",NA,"177","58","32","4",NA,"176","64","36","10",NA,"192","82","33","6",NA,"195","93","246","4",NA,"422","96","447","15",NA,"1000","125","376","3",NA,"1532","189","474","5",NA,"2172","191","465","28",NA,"2352","214","261","49",NA,"2613","180","243","61",NA,"2499","166","218","80",NA,"2359","148","190","111",NA,"2083","116","130","104",NA,"1782","130","132","158",NA,"1572","122","164","219",NA,"1249","128","106","265"
"Palestinian Territories",NA,"124","92","21",NA,"112","101","20",NA,"153","129","5",NA,"111","111","25",NA,"114","136","18",NA,"106","163","40",NA,"142","159","43","17",NA,"149","70","24","6",NA,"168","150","28","16",NA,"139","131","15","19",NA,"146","145","18","22",NA,"121","168","21","21",NA,"134","139","22","24",NA,"204","147","52","26",NA,"175","180","58","45",NA,"175","211","41","41",NA,"185","179","30","29",NA,"187","230","24","39",NA,"188","204","29","47",NA,"191","200","27","60",NA,"189","177","6","52",NA,"168","247","19","51",NA,"189","191","13","64",NA,"196","167","16","87"
"Qatar",NA,"303","82","77",NA,"346","67","48",NA,"351","61","29",NA,"292","44","18",NA,"249","31","10",NA,"191","32","31",NA,"201","27","62","6",NA,"257","27","57","4",NA,"330","42","90","1",NA,"499","50","110","4",NA,"563","34","108","11",NA,"771","38","159","11",NA,"819","42","126","7",NA,"890","47","251","3",NA,"990","63","194","5",NA,"1222","73","133","15",NA,"1220","95","91","14",NA,"961","79","75","12",NA,"698","87","33","16",NA,"554","75","31","10",NA,"459","73","12","18",NA,"394","79","17","10",NA,"268","84","35","17",NA,"238","96","40","14"
"Saudi Arabia",NA,"2833","1694","746",NA,"3080","1775","724",NA,"2355","1481","339",NA,"2022","1290","209",NA,"1700","1084","251",NA,"1688","1015","745",NA,"3394","1270","3146","76",NA,"5772","2307","1675","119",NA,"7563","2903","2041","154",NA,"8767","3474","3247","322",NA,"10946","4604","6772","382",NA,"14344","6133","13214","448",NA,"20667","9379","13692","828",NA,"26865","11108","15172","774",NA,"30861","12584","15322","1178",NA,"33952","13210","12630","1495",NA,"32538","12268","5861","1944",NA,"27646","11022","3867","1897",NA,"21778","9418","3881","2003",NA,"16839","8362","3832","1924",NA,"11738","7310","1306","1579",NA,"8649","6717","1244","1596",NA,"7507","6146","833","1503",NA,"6575","5808","1040","1405"
